SeqA	SeqB	Score
12	2	0.4249
12	3	0.52158
12	4	0.84034
12	5	0.62503
12	6	0.2552
12	7	0.90469
12	8	0.7673
12	9	0.56267
12	10	0.89715
12	11	0.36808
12	12	0.33773
12	13	0.61886
12	14	0.086895
12	15	0.3755
12	16	0.18738
12	17	0.81053
12	18	0.72325
12	19	0.67467
12	20	0.91398
12	21	0.82096
12	22	0.54872
12	23	0.015542
12	24	0.094686
12	25	0.51476
12	26	0.95248
12	27	0.84306
12	28	0.93501
12	29	0.97341
12	30	0.37253
12	31	0.3209
12	32	0.78325
12	33	0.21222
12	34	0.95915
12	35	0.93023
12	36	0.36573
12	37	0.34491
12	38	0.69268
12	39	0.7166
12	40	0.80034
12	41	0.59367
12	42	0.097175
12	43	0.55951
12	44	0.04309
12	45	0.75763
12	46	0.65965
12	47	0.59946
12	48	0.22699
12	49	0.71371
12	50	0.7245
12	51	0.34422
12	52	0.032751
12	53	0.84362
12	54	0.7703
12	55	0.50965
12	56	0.70696
12	57	0.79117
12	58	0.33067
12	59	0.91368
12	60	0.5767
12	61	0.28791
12	62	0.26686
12	63	0.89018
12	64	0.3661
12	65	0.15002
12	66	0.94633
12	67	0.65084
12	68	0.98221
12	69	0.19383
12	70	0.82874
12	71	0.4938
12	72	0.59078
12	73	0.044891
12	74	0.56446
12	75	0.63354
12	76	0.4981
12	77	0.059624
12	78	0.51516
12	79	0.053195
12	80	0.84363
12	81	0.59467
12	82	0.69102
12	83	0.64723
12	84	0.62344
12	85	0.95386
12	86	0.17694
12	87	0.47491
12	88	0.8424
12	89	0.49696
12	90	0.7624
12	91	0.17988
12	92	0.69162
12	93	0.91442
12	94	0.16266
12	95	0.4281
12	96	0.041852
12	97	0.22575
12	98	0.66615
12	99	0.87134
12	100	0.34473
12	101	0.027252
12	102	0.90528
12	103	0.47106
12	104	0.91046
12	105	0.32798
12	106	0.6911
12	107	0.017448
12	108	0.51235
12	109	0.33181
12	110	0.33611
12	111	0.95335
12	112	0.75051
12	113	0.33392
12	114	0.63283
12	115	0.41555
12	116	0.5765
12	117	0.9595
12	118	0.61585
12	119	0.15058
12	120	0.83827
12	121	0.72617
12	122	0.10885
12	123	0.16135
12	124	0.29701
12	125	0.42358
12	126	0.52841
12	127	0.2751
12	128	0.82796
12	129	0.79278
12	130	0.27375
12	131	0.61569
12	132	0.10155
12	133	0.66996
12	134	0.3474
12	135	0.6695
12	136	0.2953
12	137	0.68043
12	138	0.39377
12	139	0.39182
12	140	0.20696
12	141	0.72452
13	1	0.81931
13	2	0.92647
13	3	0.51412
13	4	0.19314
13	5	0.6029
13	6	0.19818
13	7	0.41039
13	8	0.85307
13	9	0.42908
13	10	0.92566
13	11	0.37308
13	12	0.69825
13	13	0.58863
13	14	0.10087
13	15	0.4124
13	16	0.92471
13	17	0.05555
13	18	0.38405
13	19	0.24064
13	20	0.22781
13	21	0.35712
13	22	0.9241
13	23	0.5025
13	24	0.80324
13	25	0.35027
13	26	0.45868
13	27	0.9511
13	28	0.13298
13	29	0.070307
13	30	0.70608
13	31	0.9317
13	32	0.1089
13	33	0.6517
13	34	0.14606
13	35	0.69396
13	36	0.62561
13	37	0.043723
13	38	0.79792
13	39	0.98621
13	40	0.43674
13	41	0.34475
13	42	0.048806
13	43	0.2252
13	44	0.58101
13	45	0.60138
13	46	0.25252
13	47	0.65434
13	48	0.060096
13	49	0.94051
13	50	0.092531
13	51	0.33398
13	52	0.65105
13	53	0.50391
13	54	0.53093
13	55	0.37912
13	56	0.76891
13	57	0.28251
13	58	0.64927
13	59	0.92218
13	60	0.33067
13	61	0.81344
13	62	0.78764
13	63	0.12432
13	64	0.15739
13	65	0.415
13	66	0.68733
13	67	0.6577
13	68	0.67998
13	69	0.0093867
13	70	0.12861
13	71	0.76391
13	72	0.84192
13	73	0.74695
13	74	0.94452
13	75	0.91971
13	76	0.22307
13	77	0.50977
13	78	0.78774
13	79	0.52245
13	80	0.61739
13	81	0.55824
13	82	0.73099
13	83	0.063402
13	84	0.49279
13	85	0.22992
13	86	0.33739
13	87	0.55164
13	88	0.74369
13	89	0.41231
13	90	0.50762
13	91	0.12897
13	92	0.21484
13	93	0.29283
13	94	0.44997
13	95	0.24028
13	96	0.26326
13	97	0.89158
13	98	0.58614
13	99	0.93867
13	100	0.61808
13	101	0.25072
13	102	0.10254
13	103	0.54636
13	104	0.44265
13	105	0.69151
13	106	0.75944
13	107	0.39942
13	108	0.56741
13	109	0.20558
13	110	0.94353
13	111	0.51281
13	112	0.27625
13	113	0.22914
13	114	0.95293
13	115	0.68942
13	116	0.70787
13	117	0.65692
13	118	0.77897
13	119	0.58047
13	120	0.50323
13	121	0.87873
13	122	0.39295
13	123	0.24264
13	124	0.28163
13	125	0.90477
13	126	0.70268
13	127	0.85306
13	128	0.37868
13	129	0.63302
13	130	0.031557
13	131	0.92003
13	132	0.46975
13	133	0.5199
13	134	0.76631
13	135	0.33622
13	136	0.62599
13	137	0.3269
13	138	0.31111
13	139	0.64608
13	140	0.43369
13	141	0.10289
14	1	0.23615
14	2	0.97178
14	3	0.6989
14	4	0.65945
14	5	0.3261
14	6	0.019822
14	7	0.57047
14	8	0.036335
14	9	0.26474
14	10	0.19066
14	11	0.4493
14	12	0.76866
14	13	0.62794
14	14	0.3147
14	15	0.29204
14	16	0.078238
14	17	0.17194
14	18	0.72128
14	19	0.089449
14	20	0.91781
14	21	0.42968
14	22	0.079723
14	23	0.57214
14	24	0.83177
14	25	0.34737
14	26	0.77989
14	27	0.70834
14	28	0.59094
14	29	0.37699
14	30	0.39383
14	31	0.42831
14	32	0.42303
14	33	0.21892
14	34	0.49676
14	35	0.03987
14	36	0.56482
14	37	0.049143
14	38	0.87228
14	39	0.86002
14	40	0.33826
14	41	0.97403
14	42	0.95478
14	43	0.98862
14	44	0.15772
14	45	0.0029184
14	46	0.24818
14	47	0.34629
14	48	0.23334
14	49	0.75589
14	50	0.22593
14	51	0.44844
14	52	0.25944
14	53	0.34579
14	54	0.90295
14	55	0.012701
14	56	0.13222
14	57	0.38806
14	58	0.84062
14	59	0.21327
14	60	0.93523
14	61	0.9698
14	62	0.37526
14	63	0.98486
14	64	0.12209
14	65	0.76096
14	66	0.57936
14	67	0.62116
14	68	0.4899
14	69	0.22045
14	70	0.14413
14	71	0.63518
14	72	0.80242
14	73	0.66964
14	74	0.4716
14	75	0.94448
14	76	0.59148
14	77	0.22675
14	78	0.68384
14	79	0.32064
14	80	0.74892
14	81	0.99814
14	82	0.26973
14	83	0.93187
14	84	0.69639
14	85	0.095259
14	86	0.24587
14	87	0.93466
14	88	0.47978
14	89	0.88253
14	90	0.7793
14	91	0.018284
14	92	0.77076
14	93	0.6858
14	94	0.86767
14	95	0.58051
14	96	0.6261
14	97	0.11115
14	98	0.21369
14	99	0.03637
14	100	0.44454
14	101	0.32658
14	102	0.28729
14	103	0.49645
14	104	0.18171
14	105	0.93379
14	106	0.94018
14	107	0.59146
14	108	0.00080862
14	109	0.90301
14	110	0.68289
14	111	0.073851
14	112	0.99638
14	113	0.31446
14	114	0.80922
14	115	0.46145
14	116	0.58714
14	117	0.4776
14	118	0.55245
14	119	0.17532
14	120	0.58724
14	121	0.1548
14	122	0.44545
14	123	0.53762
14	124	0.4619
14	125	0.83411
14	126	0.99617
14	127	0.97224
14	128	0.74593
14	129	0.19996
14	130	0.036329
14	131	0.1886
14	132	0.57755
14	133	0.62827
14	134	0.36477
14	135	0.63656
14	136	0.89129
14	137	0.25352
14	138	0.28636
14	139	0.12542
14	140	0.52857
14	141	0.82077
15	1	0.29978
15	2	0.78768
15	3	0.43701
15	4	0.55054
15	5	0.98611
15	6	0.68978
15	7	0.97014
15	8	0.095966
15	9	0.89809
15	10	0.058443
15	11	0.12332
15	12	0.63073
15	13	0.3701
15	14	0.31957
15	15	0.79569
15	16	0.3017
15	17	0.60746
15	18	0.46197
15	19	0.29259
15	20	0.83242
15	21	0.57053
15	22	0.070508
15	23	0.26631
15	24	0.17087
15	25	0.56031
15	26	0.20209
15	27	0.49237
15	28	0.72937
15	29	0.955
15	30	0.76237
15	31	0.080068
15	32	0.93825
15	33	0.97447
15	34	0.60711
15	35	0.95749
15	36	0.33065
15	37	0.90122
15	38	0.00036562
15	39	0.48328
15	40	0.14747
15	41	0.31499
15	42	0.17138
15	43	0.59291
15	44	0.65761
15	45	0.34896
15	46	0.053693
15	47	0.047168
15	48	0.055858
15	49	0.071512
15	50	0.015676
15	51	0.97368
15	52	0.7348
15	53	0.75239
15	54	0.033314
15	55	0.11761
15	56	0.2613
15	57	0.89336
15	58	0.97206
15	59	0.99407
15	60	0.34679
15	61	0.2923
15	62	0.18725
15	63	0.74315
15	64	0.71802
15	65	0.18889
15	66	0.43394
15	67	0.045593
15	68	0.65547
15	69	0.78104
15	70	0.8629
15	71	0.78535
15	72	0.43349
15	73	0.34782
15	74	0.055389
15	75	0.81944
15	76	0.10604
15	77	0.006074
15	78	0.27504
15	79	0.94277
15	80	0.67426
15	81	0.38566
15	82	0.85695
15	83	0.67482
15	84	0.6081
15	85	0.43943
15	86	0.96129
15	87	0.82291
15	88	0.010499
15	89	0.14162
15	90	0.48281
15	91	0.58062
15	92	0.29299
15	93	0.43887
15	94	0.39827
15	95	0.13731
15	96	0.95276
15	97	0.36004
15	98	0.83698
15	99	0.041336
15	100	0.42383
15	101	0.075638
15	102	0.31381
15	103	0.94598
15	104	0.8545
15	105	0.17353
15	106	0.53588
15	107	0.29489
15	108	0.90287
15	109	0.081387
15	110	0.78747
15	111	0.17441
15	112	0.71999
15	113	0.23201
15	114	0.20714
15	115	0.21613
15	116	0.97667
15	117	0.38185
15	118	0.63529
15	119	0.046564
15	120	0.23207
15	121	0.87484
15	122	0.46014
15	123	0.0030636
15	124	0.46494
15	125	0.82407
15	126	0.87189
15	127	0.30107
15	128	0.23601
15	129	0.83158
15	130	0.43775
15	131	0.50709
15	132	0.18547
15	133	0.1515
15	134	0.90681
15	135	0.99275
15	136	0.39008
15	137	0.82681
15	138	0.95406
15	139	0.89384
15	140	0.84101
15	141	0.68328
16	1	0.1718
16	2	0.23755
16	3	0.43429
16	4	0.025062
16	5	0.26865
16	6	0.98016
16	7	0.31269
16	8	0.57175
16	9	0.61166
16	10	0.90154
16	11	0.39604
16	12	0.69277
16	13	0.20449
16	14	0.062853
16	15	0.62239
16	16	0.68802
16	17	0.29679
16	18	0.57156
16	19	0.31622
16	20	0.8095
16	21	0.3655
16	22	0.69879
16	23	0.63343
16	24	0.96458
16	25	0.2008
16	26	0.59818
16	27	0.083703
16	28	0.54441
16	29	0.84615
16	30	0.040698
16	31	0.32936
16	32	0.70935
16	33	0.86031
16	34	0.5009
16	35	0.99476
16	36	0.42864
16	37	0.26735
16	38	0.47295
16	39	0.16085
16	40	0.1589
16	41	0.26834
16	42	0.75712
16	43	0.60917
16	44	0.96693
16	45	0.77332
16	46	0.57286
16	47	0.45022
16	48	0.28706
16	49	0.75239
16	50	0.094358
16	51	0.10679
16	52	0.73489
16	53	0.35459
16	54	0.58063
16	55	0.29886
16	56	0.71368
16	57	0.36049
16	58	0.71846
16	59	0.99532
16	60	0.0837
16	61	0.46821
16	62	0.093803
16	63	0.72517
16	64	0.91205
16	65	0.086414
16	66	0.51995
16	67	0.55263
16	68	0.68515
16	69	0.29965
16	70	0.60188
16	71	0.1985
16	72	0.65676
16	73	0.69836
16	74	0.45968
16	75	0.15766
16	76	0.42179
16	77	0.59605
16	78	0.32233
16	79	0.83073
16	80	0.12269
16	81	0.25118
16	82	0.93761
16	83	0.65521
16	84	0.75291
16	85	0.81086
16	86	0.048427
16	87	0.41471
16	88	0.72549
16	89	0.13904
16	90	0.63256
16	91	0.24683
16	92	0.83997
16	93	0.83667
16	94	0.45307
16	95	0.39476
16	96	0.9616
16	97	0.0081783
16	98	0.39844
16	99	0.48777
16	100	0.61814
16	101	0.07001
16	102	0.14269
16	103	0.65423
16	104	0.21832
16	105	0.11913
16	106	0.043137
16	107	0.16556
16	108	0.51111
16	109	0.86727
16	110	0.76626
16	111	0.13495
16	112	0.064921
16	113	0.67244
16	114	0.48221
16	115	0.49542
16	116	0.31348
16	117	0.3235
16	118	0.9091
16	119	0.45034
16	120	0.74864
16	121	0.18525
16	122	0.084922
16	123	0.20703
16	124	0.55892
16	125	0.6617
16	126	0.93921
16	127	0.040245
16	128	0.16366
16	129	0.43812
16	130	0.32567
16	131	0.089932
16	132	0.81032
16	133	0.39956
16	134	0.65531
16	135	0.56684
16	136	0.0031219
16	137	0.65135
16	138	0.3171
16	139	0.26593
16	140	0.46045
16	141	0.62316
17	1	0.80185
17	2	0.56116
17	3	0.024804
17	4	0.79354
17	5	0.27309
17	6	0.82291
17	7	0.68855
17	8	0.6039
17	9	0.38695
17	10	0.065535
17	11	0.99859
17	12	0.66104
17	13	0.22917
17	14	0.092255
17	15	0.24098
17	16	0.90257
17	17	0.21735
17	18	0.47952
17	19	0.90923
17	20	0.19378
17	21	0.44799
17	22	0.6178
17	23	0.59421
17	24	0.66588
17	25	0.26768
17	26	0.42387
17	27	0.79932
17	28	0.93231
17	29	0.46972
17	30	0.3063
17	31	0.43937
17	32	0.30686
17	33	0.27501
17	34	0.13875
17	35	0.16655
17	36	0.49395
17	37	0.086584
17	38	0.92684
17	39	0.14848
17	40	0.16048
17	41	0.71772
17	42	0.67489
17	43	0.35852
17	44	0.090458
17	45	0.008248
17	46	0.37278
17	47	0.78831
17	48	0.44729
17	49	0.099625
17	50	0.80583
17	51	0.65945
17	52	0.45236
17	53	0.53336
17	54	0.52666
17	55	0.62968
17	56	0.64656
17	57	0.19183
17	58	0.80173
17	59	0.19657
17	60	0.41129
17	61	0.23569
17	62	0.27221
17	63	0.0086685
17	64	0.92828
17	65	0.52022
17	66	0.46413
17	67	0.52353
17	68	0.33681
17	69	0.33238
17	70	0.98829
17	71	0.47372
17	72	0.74686
17	73	0.66996
17	74	0.79559
17	75	0.27254
17	76	0.28392
17	77	0.71726
17	78	0.18464
17	79	0.8337
17	80	0.16967
17	81	0.95327
17	82	0.72255
17	83	0.13425
17	84	0.85309
17	85	0.93169
17	86	0.56418
17	87	0.39882
17	88	0.4416
17	89	0.70168
17	90	0.26004
17	91	0.028529
17	92	0.94797
17	93	0.99617
17	94	0.77948
17	95	0.9894
17	96	0.48755
17	97	0.12798
17	98	0.46437
17	99	0.74259
17	100	0.67339
17	101	0.87398
17	102	0.75825
17	103	0.61718
17	104	0.27482
17	105	0.33638
17	106	0.83572
17	107	0.38589
17	108	0.080347
17	109	0.86558
17	110	0.43537
17	111	0.17208
17	112	0.0042964
17	113	0.6525
17	114	0.36969
17	115	0.3761
17	116	0.44134
17	117	0.51612
17	118	0.30011
17	119	0.47832
17	120	0.0062469
17	121	0.17144
17	122	0.30356
17	123	0.74446
17	124	0.58089
17	125	0.70121
17	126	0.80466
17	127	0.85199
17	128	0.11772
17	129	0.65726
17	130	0.75295
17	131	0.70213
17	132	0.60512
17	133	0.038267
17	134	0.19515
17	135	0.33068
17	136	0.64283
17	137	0.2174
17	138	0.07691
17	139	0.98059
17	140	0.20676
17	141	0.98325
18	1	0.61037
18	2	0.24798
18	3	0.51796
18	4	0.71283
18	5	0.25987
18	6	0.11469
18	7	0.54967
18	8	0.2189
18	9	0.31218
18	10	0.97313
18	11	0.30919
18	12	0.94625
18	13	0.41056
18	14	0.010334
18	15	0.31007
18	16	0.15521
18	17	0.99408
18	18	0.45024
18	19	0.54522
18	20	0.26233
18	21	0.88254
18	22	0.10306
18	23	0.82356
18	24	0.42718
18	25	0.92034
18	26	0.52801
18	27	0.87083
18	28	0.35281
18	29	0.40015
18	30	0.59792
18	31	0.91152
18	32	0.13299
18	33	0.042167
18	34	0.40104
18	35	0.59571
18	36	0.91968
18	37	0.29378
18	38	0.54504
18	39	0.78168
18	40	0.3274
18	41	0.095263
18	42	0.44168
18	43	0.029077
18	44	0.67539
18	45	0.11159
18	46	0.19964
18	47	0.53016
18	48	0.62736
18	49	0.3736
18	50	0.60645
18	51	0.84639
18	52	0.70195
18	53	0.39287
18	54	0.57187
18	55	0.24977
18	56	0.72735
18	57	0.34333
18	58	0.078635
18	59	0.30223
18	60	0.3004
18	61	0.023221
18	62	0.17611
18	63	0.86092
18	64	0.65595
18	65	0.85654
18	66	0.27094
18	67	0.89595
18	68	0.20879
18	69	0.96417
18	70	0.41436
18	71	0.22957
18	72	0.81837
18	73	0.36044
18	74	0.50152
18	75	0.74767
18	76	0.83185
18	77	0.39447
18	78	0.096636
18	79	0.26539
18	80	0.79195
18	81	0.93686
18	82	0.56826
18	83	0.93802
18	84	0.59725
18	85	0.98795
18	86	0.76235
18	87	0.18562
18	88	0.51677
18	89	0.64015
18	90	0.86895
18	91	0.60012
18	92	0.99967
18	93	0.12918
18	94	0.29337
18	95	0.47688
18	96	0.12958
18	97	0.22812
18	98	0.18107
18	99	0.67202
18	100	0.32578
18	101	0.79059
18	102	0.54601
18	103	0.23056
18	104	0.68676
18	105	0.049083
18	106	0.5726
18	107	0.99376
18	108	0.36297
18	109	0.55872
18	110	0.92728
18	111	0.25988
18	112	0.83248
18	113	0.17513
18	114	0.87984
18	115	0.27963
18	116	0.84948
18	117	0.80672
18	118	0.18913
18	119	0.97856
18	120	0.25373
18	121	0.77855
18	122	0.81078
18	123	0.49795
18	124	0.91572
18	125	0.10098
18	126	0.13582
18	127	0.85832
18	128	0.018646
18	129	0.72833
18	130	0.81666
18	131	0.11622
18	132	0.48856
18	133	0.34745
18	134	0.77389
18	135	0.28529
18	136	0.8244
18	137	0.17306
18	138	0.86364
18	139	0.92605
18	140	0.1911
18	141	0.050352
19	1	0.54845
19	2	0.0095179
19	3	0.82836
19	4	0.90854
19	5	0.7053
19	6	0.24333
19	7	0.58923
19	8	0.9389
19	9	0.8955
19	10	0.60623
19	11	0.79238
19	12	0.83617
19	13	0.56014
19	14	0.0006951
19	15	0.25128
19	16	0.43195
19	17	0.43065
19	18	0.87523
19	19	0.067641
19	20	0.33991
19	21	0.17706
19	22	0.24604
19	23	0.72782
19	24	0.2882
19	25	0.23734
19	26	0.13966
19	27	0.22073
19	28	0.81755
19	29	0.37823
19	30	0.66552
19	31	0.93581
19	32	0.42648
19	33	0.60516
19	34	0.96958
19	35	0.36465
19	36	0.66445
19	37	0.31476
19	38	0.88572
19	39	0.29554
19	40	0.29537
19	41	0.90708
19	42	0.49288
19	43	0.20714
19	44	0.025819
19	45	0.17021
19	46	0.30234
19	47	0.96144
19	48	0.78366
19	49	0.67326
19	50	0.84072
19	51	0.42085
19	52	0.70374
19	53	0.48129
19	54	0.82058
19	55	0.43739
19	56	0.85997
19	57	0.0088972
19	58	0.99603
19	59	0.2752
19	60	0.033516
19	61	0.1521
19	62	0.4796
19	63	0.88884
19	64	0.28342
19	65	0.78413
19	66	0.17039
19	67	0.73129
19	68	0.24662
19	69	0.081841
19	70	0.85291
19	71	0.68655
19	72	0.95811
19	73	0.98506
19	74	0.53472
19	75	0.90598
19	76	0.47665
19	77	0.88967
19	78	0.02385
19	79	0.12872
19	80	0.74064
19	81	0.39102
19	82	0.39363
19	83	0.60185
19	84	0.023885
19	85	0.38767
19	86	0.056746
19	87	0.68957
19	88	0.52039
19	89	0.076086
19	90	0.40626
19	91	0.43021
19	92	0.65931
19	93	0.21839
19	94	0.081089
19	95	0.46767
19	96	0.72867
19	97	0.61398
19	98	0.9006
19	99	0.25278
19	100	0.2201
19	101	0.2358
19	102	0.81013
19	103	0.70241
19	104	0.8785
19	105	0.71101
19	106	0.66108
19	107	0.43958
19	108	0.56279
19	109	0.99031
19	110	0.95732
19	111	0.33682
19	112	0.15546
19	113	0.41708
19	114	0.55448
19	115	0.029752
19	116	0.86671
19	117	0.89441
19	118	0.49719
19	119	0.20929
19	120	0.7216
19	121	0.69972
19	122	0.46075
19	123	0.17059
19	124	0.79437
19	125	0.8885
19	126	0.14251
19	127	0.93967
19	128	0.00026086
19	129	0.43881
19	130	0.011168
19	131	0.23452
19	132	0.70698
19	133	0.69416
19	134	0.26512
19	135	0.32657
19	136	0.093234
19	137	0.041599
19	138	0.75928
19	139	0.32487
19	140	0.52182
19	141	0.95189
20	1	0.66898
20	2	0.47312
20	3	0.64937
20	4	0.66564
20	5	0.23015
20	6	0.80489
20	7	0.50279
20	8	0.43403
20	9	0.70903
20	10	0.55526
20	11	0.255
20	12	0.075201
20	13	0.5891
20	14	0.67424
20	15	0.58801
20	16	0.5337
20	17	0.47262
20	18	0.32381
20	19	0.43099
20	20	0.7649
20	21	0.99646
20	22	0.26502
20	23	0.79207
20	24	0.13461
20	25	0.035536
20	26	0.45395
20	27	0.56298
20	28	0.23088
20	29	0.14476
20	30	0.6771
20	31	0.35407
20	32	0.51047
20	33	0.69471
20	34	0.59529
20	35	0.50611
20	36	0.7764
20	37	0.6852
20	38	0.31949
20	39	0.83214
20	40	0.66082
20	41	0.58707
20	42	0.019078
20	43	0.83695
20	44	0.114
20	45	0.84042
20	46	0.3375
20	47	0.42944
20	48	0.79378
20	49	0.14157
20	50	0.6081
20	51	0.93063
20	52	0.63644
20	53	0.047771
20	54	0.69835
20	55	0.25711
20	56	0.6909
20	57	0.36318
20	58	0.54188
20	59	0.22214
20	60	0.90549
20	61	0.37354
20	62	0.078816
20	63	0.03093
20	64	0.6269
20	65	0.937
20	66	0.31994
20	67	0.74517
20	68	0.28893
20	69	0.12435
20	70	0.51408
20	71	0.38751
20	72	0.97861
20	73	0.29182
20	74	0.59234
20	75	0.57136
20	76	0.61586
20	77	0.56091
20	78	0.27986
20	79	0.15185
20	80	0.73301
20	81	0.039699
20	82	0.80162
20	83	0.40642
20	84	0.83001
20	85	0.97104
20	86	0.42248
20	87	0.053905
20	88	0.78704
20	89	0.63008
20	90	0.50882
20	91	0.56769
20	92	0.30919
20	93	0.74714
20	94	0.33666
20	95	0.88335
20	96	0.33366
20	97	0.79601
20	98	0.80478
20	99	0.050239
20	100	0.40251
20	101	0.96519
20	102	0.41438
20	103	0.33052
20	104	0.63637
20	105	0.85803
20	106	0.78828
20	107	0.53841
20	108	0.74167
20	109	0.73972
20	110	0.44479
20	111	0.85041
20	112	0.49453
20	113	0.94816
20	114	0.79779
20	115	0.13304
20	116	0.23777
20	117	0.12772
20	118	0.53412
20	119	0.056697
20	120	0.46857
20	121	0.98269
20	122	0.68222
20	123	0.8709
20	124	0.49621
20	125	0.28766
20	126	0.18302
20	127	0.96122
20	128	0.75626
20	129	0.95035
20	130	0.67127
20	131	0.18605
20	132	0.28984
20	133	0.058208
20	134	0.044066
20	135	0.27956
20	136	0.17047
20	137	0.6771
20	138	0.90242
20	139	0.35199
20	140	0.10016
20	141	0.793
21	1	0.46843
21	2	0.68734
21	3	0.68308
21	4	0.42144
21	5	0.65934
21	6	0.63343
21	7	0.52515
21	8	0.19128
21	9	0.51191
21	10	0.74833
21	11	0.41983
21	12	0.73748
21	13	0.68647
21	14	0.95573
21	15	0.30791
21	16	0.3423
21	17	0.38703
21	18	0.026176
21	19	0.63355
21	20	0.56525
21	21	0.36551
21	22	0.42146
21	23	0.4622
21	24	0.31444
21	25	0.22566
21	26	0.11594
21	27	0.13397
21	28	0.94652
21	29	0.49243
21	30	0.74821
21	31	0.31094
21	32	0.0077053
21	33	0.61562
21	34	0.35757
21	35	0.64883
21	36	0.84598
21	37	0.10135
21	38	0.5883
21	39	0.58238
21	40	0.5218
21	41	0.4546
21	42	0.9667
21	43	0.18231
21	44	0.55939
21	45	0.62647
21	46	0.03013
21	47	0.64227
21	48	0.83816
21	49	0.39514
21	50	0.43734
21	51	0.084883
21	52	0.58138
21	53	0.87168
21	54	0.20691
21	55	0.09461
21	56	0.18795
21	57	0.66784
21	58	0.73242
21	59	0.63101
21	60	0.46821
21	61	0.31436
21	62	0.64147
21	63	0.56203
21	64	0.66373
21	65	0.12488
21	66	0.67403
21	67	0.68031
21	68	0.93012
21	69	0.82882
21	70	0.1781
21	71	0.94924
21	72	0.19962
21	73	0.21768
21	74	0.0085219
21	75	0.30063
21	76	0.27447
21	77	0.58645
21	78	0.39655
21	79	0.1864
21	80	0.39282
21	81	0.15459
21	82	0.8323
21	83	0.14975
21	84	0.67955
21	85	0.75009
21	86	0.01489
21	87	0.14225
21	88	0.030656
21	89	0.8087
21	90	0.047146
21	91	0.66618
21	92	0.45603
21	93	0.803
21	94	0.35844
21	95	0.025334
21	96	0.21859
21	97	0.71091
21	98	0.54892
21	99	0.86969
21	100	0.73884
21	101	0.10323
21	102	0.97143
21	103	0.73871
21	104	0.013858
21	105	0.67912
21	106	0.4855
21	107	0.034718
21	108	0.11444
21	109	0.076625
21	110	0.60782
21	111	0.23347
21	112	0.14201
21	113	0.53017
21	114	0.9303
21	115	0.6169
21	116	0.68989
21	117	0.23443
21	118	0.20684
21	119	0.037366
21	120	0.66336
21	121	0.50725
21	122	0.4858
21	123	0.8617
21	124	0.96551
21	125	0.75969
21	126	0.24668
21	127	0.67627
21	128	0.75931
21	129	0.58619
21	130	0.82244
21	131	0.92684
21	132	0.63757
21	133	0.018938
21	134	0.18434
21	135	0.026741
21	136	0.935
21	137	0.48447
21	138	0.79479
21	139	0.45684
21	140	0.49421
21	141	0.42571
22	1	0.89177
22	2	0.87429
22	3	0.63315
22	4	0.29228
22	5	0.29168
22	6	0.2455
22	7	0.70435
22	8	0.77461
22	9	0.82265
22	10	0.80619
22	11	0.25377
22	12	0.8005
22	13	0.62971
22	14	0.2315
22	15	0.38108
22	16	0.4532
22	17	0.50056
22	18	0.54057
22	19	0.34515
22	20	0.29143
22	21	0.70353
22	22	0.93408
22	23	0.59417
22	24	0.59309
22	25	0.73873
22	26	0.37264
22	27	0.45327
22	28	0.50938
22	29	0.92871
22	30	0.45079
22	31	0.63743
22	32	0.45936
22	33	0.55377
22	34	0.041233
22	35	0.8022
22	36	0.67151
22	37	0.20033
22	38	0.014586
22	39	0.76317
22	40	0.56751
22	41	0.65421
22	42	0.63474
22	43	0.73433
22	44	0.88733
22	45	0.66591
22	46	0.12067
22	47	0.71374
22	48	0.44723
22	49	0.64098
22	50	0.6489
22	51	0.67838
22	52	0.058828
22	53	0.22395
22	54	0.16798
22	55	0.92853
22	56	0.51523
22	57	0.67336
22	58	0.6678
22	59	0.081461
22	60	0.22507
22	61	0.28419
22	62	0.91376
22	63	0.2291
22	64	0.24862
22	65	0.67629
22	66	0.64849
22	67	0.70368
22	68	0.8371
22	69	0.7273
22	70	0.019434
22	71	0.58375
22	72	0.92088
22	73	0.091678
22	74	0.55456
22	75	0.9308
22	76	0.19945
22	77	0.52532
22	78	0.12674
22	79	0.74873
22	80	0.31467
22	81	0.18717
22	82	0.9804
22	83	0.71283
22	84	0.82565
22	85	0.68322
22	86	0.6894
22	87	0.53088
22	88	0.18885
22	89	0.49302
22	90	0.55954
22	91	0.82828
22	92	0.20287
22	93	0.52775
22	94	0.80781
22	95	0.3551
22	96	0.54776
22	97	0.71744
22	98	0.20251
22	99	0.64376
22	100	8.9016e-05
22	101	0.51318
22	102	0.56983
22	103	0.0070367
22	104	0.89247
22	105	0.83319
22	106	0.77517
22	107	0.78814
22	108	0.37363
22	109	0.15231
22	110	0.35226
22	111	0.6451
22	112	0.93194
22	113	0.093321
22	114	0.73878
22	115	0.055267
22	116	0.75716
22	117	0.46349
22	118	0.045004
22	119	0.84203
22	120	0.16471
22	121	0.11507
22	122	0.27156
22	123	0.31439
22	124	0.60609
22	125	0.67747
22	126	0.98764
22	127	0.99326
22	128	0.75754
22	129	0.27506
22	130	0.95401
22	131	0.41108
22	132	0.21662
22	133	0.62913
22	134	0.014869
22	135	0.0433
22	136	0.18026
22	137	0.20047
22	138	0.71936
22	139	0.44287
22	140	0.84549
22	141	0.38979
23	1	0.83755
23	2	0.74842
